"","name","address","vacancy","postcode","lga"
"294","Kiddie Cloud Early Learning Centre","PAGEWOOD NSW 2035","Vacancy","2035","Randwick"
"295","Star Club Pagewood Public School","PAGEWOOD NSW 2035","Vacancy","2035","Randwick"
"296","Reggio Emilia Early Learning Centre Pagewood","PAGEWOOD NSW 2035","Vacancy","2035","Randwick"
"297","Eastgardens Kindy","PAGEWOOD NSW 2035","Vacancy","2035","Randwick"
"298","Munchkins Kindy","MATRAVILLE NSW 2036","No Vacancy","2036","Randwick"
"299","YMCA Matraville OSHC","MATRAVILLE NSW 2036","No Vacancy","2036","Randwick"
"300","Montessori Works - Matraville","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"301","Kindaburra Childrens Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"302","Sand and Stories Early Childhood Centre 2","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"303","Sand and Stories Early Childhood Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"304","Hillsdale Child Care Centre","HILLSDALE NSW 2036","Vacancy","2036","Randwick"
"305","Little Angels at Pagewood Green","PAGEWOOD NSW 2035","No Vacancy","2035","Randwick"
"306","SCECS OSHC Our Lady of the Annunciation Pagewood","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"307","3Bridges Community Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"308","Mascot Public School Preschool","MASCOT NSW 2020",NA,"2020","Bayside (NSW)"
"309","North Brighton Community Preschool & Kindergarten","KYEEMAGH NSW 2216",NA,"2216","Bayside (NSW)"
"310","KCS OSHC Kyeemagh","KYEEMAGH NSW 2216","No Vacancy","2216","Bayside (NSW)"
"311","Care-a-lot Child Care Centre","CHIFLEY NSW 2036","Vacancy","2036","Randwick"
"312","Pumpkin Long Day Care Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"313","A Place To Grow Early Learning Academy","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"314","Mascot Child Care Centre","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"315","SCECS OSHC St Therese Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"316","Botany Family Day Care","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"317","Jubilee Eastlakes Before, After School & Vacation Care","EASTLAKES NSW 2018","Vacancy","2018","Sydney"
"318","Noahs Ark Learning Academy Eastlakes","EASTLAKES NSW 2018","No Vacancy","2018","Sydney"
"319","Toybox Early Learning","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"320","Shining Stars Childcare Centre","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"321","Maroubra Kinder Haven","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"322","Little Dolphins Long Day Care Centre","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"323","Matraville Soldiers Settlement Public School Preschool","MATRAVILLE NSW 2036",NA,"2036","Randwick"
"324","The Joey Club Sydney","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"325","The Montessori Preschool & LDC of Sydney","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"326","Master Kid Child Care Centre","MATRAVILLE NSW 2036","Vacancy","2036","Randwick"
"327","YMCA Soldiers Settlement OSHC","MATRAVILLE NSW 2036","No Vacancy","2036","Randwick"
"328","Kindisaurus CCC","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"329","Gujaga Multifunctional Aboriginal Child Care Centre MACS","LA PEROUSE NSW 2036","No Vacancy","2036","Randwick"
"330","Story House Early Learning Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"331","Little Voyagers Early Learning Centre","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"332","Little Lions Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"333","SCECS OSHC St Michael's Daceyville","DACEYVILLE NSW 2032","Vacancy","2032","Randwick"
"334","Little Angels at Mascot Central","MASCOT NSW 2020","No Vacancy","2020","Bayside (NSW)"
"335","Gardeners Road OSHCLUB","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"336","Wonderschool","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"337","Active Kids - Mascot","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"338","Little Genius Cottage","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"339","YMCA Little Bay Community of Schools","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"340","Integricare Brighton Le Sands","BRIGHTON-LE-SANDS NSW 2216",NA,"2216","Bayside (NSW)"
"341","Gujaga Preschool","LA PEROUSE NSW 2036",NA,"2036","Randwick"
"342","Duffys Corner Occasional Care","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"343","Maroubra Junction Early Education Centre","MAROUBRA JUNCTION NSW 2035","No Vacancy","2035","Randwick"
"344","MindChamps Early Learning @ Mascot 2","MASCOT NSW 2020","Vacancy","2020","Bayside (NSW)"
"345","Daceyville OSHClub","DACEYVILLE NSW 2032","No Vacancy","2032","Randwick"
"346","Miniland Early Learning Centre","MATRAVILLE NSW 2036","No Vacancy","2036","Randwick"
"347","Hibiscus Children's Centre","DACEYVILLE NSW 2032",NA,"2032","Randwick"
"348","Morning Star Christian Childcare Centre","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"349","Busy Bees at Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"350","The After School Klub La Perouse","PHILLIP BAY NSW 2036","No Vacancy","2036","Randwick"
"351","Lilliput Corner Nursery School","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"352","Kids Club Rosebery Early Learning Centre","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"353","Guardian Childcare & Education Maroubra West","MAROUBRA JUNCTION NSW 2035","Vacancy","2035","Randwick"
"354","SCECS OSHC St Thomas More's Brighton-Le-Sands","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"355","Learn & Laugh","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"356","BLUE GUM COTTAGE CHILDREN'S CENTRE","CHIFLEY NSW 2036","Vacancy","2036","Randwick"
"357","KU - Peter Pan La Perouse Preschool","LA PEROUSE NSW 2036",NA,"2036","Randwick"
"358","Babyccino","BRIGHTON-LE-SANDS NSW 2216","Vacancy","2216","Bayside (NSW)"
"359","Only About Children Maroubra","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"360","Mount Sinai College OSHC - Extend","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"361","Mount Sinai College Early Learning Centre","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"362","GWC Kingsford OSHC","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"363","Mount Sinai College Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"364","Bloombird Early Childhood Education and Preschool","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"365","Giggle and Learn Early Childcare and Education Centre","BRIGHTON LE SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"366","Before and After School Care at St. Aidan's Maroubra Inc.","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"367","First Class Learning Centre","CHIFLEY NSW 2036","No Vacancy","2036","Randwick"
"368","Gowrie NSW Malabar Early Education and Care Centre","MALABAR NSW 2036","Vacancy","2036","Randwick"
"369","123four Early Learning Centre","MALABAR NSW 2036","No Vacancy","2036","Randwick"
"370","Maroubra Junction Before and After School and Vacation Care Centre","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"371","YMCA Lycee Condorcet","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"372","Lycee Condorcet - The International French School of Sydney","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"373","Little Sails OOSH","BRIGHTON LE SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"374","SCECS OSHC St Andrew's Malabar","MALABAR NSW 2036","Vacancy","2036","Randwick"
"375","Alexandria Early Education Pty Ltd","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"376","Rosebery Cottage","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"377","Berry Patch Preschool and Long Day Care Centre Brighton Le Sands","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"378","Wind in the Willows Child Care Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"379","Little Sails Pre-School","BRIGHTON-LE-SANDS NSW 2216","No Vacancy","2216","Bayside (NSW)"
"380","YMCA Malabar OSHC","MALABAR NSW 2036","No Vacancy","2036","Randwick"
"381","Kiddie Academy Alexandria","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"382","Alexandria Montessori Academy","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"383","The Green Elephant Early Learning Centre","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"384","St Joseph's Preschool and Long Day Care Service Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"385","Guardian Childcare & Education Maroubra East","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"386","Kooloora Vacation Care","MALABAR NSW 2036","Vacancy","2036","Randwick"
"387","Playbright Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"388","Young Academics Early Learning Centre Kingsford","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"389","Papilio Early Learning Rosebery","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"390","Guardian Childcare & Education Tempe","TEMPE NSW 2044","Vacancy","2044","Inner West"
"391","The Green Elephant Early Learning Centre Beaconsfield","BEACONSFIELD NSW 2015","No Vacancy","2015","Sydney"
"392","Kingsford Early Learning Centre","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"393","SCECS OSHC St Mary-St Joseph Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"394","LITTLE BUNNIES CHILDCARE CENTRE AND PRESCHOOL","ARNCLIFFE NSW 2205","Vacancy","2205","Bayside (NSW)"
"395","The After School Klub Arncliffe","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"396","The After School Klub Rainbow Street","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"397","Little Bees Childcare Rosebery","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"398","SDN House at Pooh Corner Kensington @ UNSW","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"399","Montessori Works - Maroubra","MAROUBRA NSW 2035","Vacancy","2035","Randwick"
"400","Montessori Works - Maroubra Beach Babies","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"401","Busy Bee Long Day Childcare Centre","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"402","Pine Cottage Early Education","LITTLE BAY NSW 2036","Vacancy","2036","Randwick"
"403","Rainbow Street Child Care Centre","RANDWICK NSW 2031","No Vacancy","2031","Randwick"
"404","Learn & Laugh","ROSEBERY NSW 2018","No Vacancy","2018","Sydney"
"405","Bambino's Kindergarten Scarborough Park","KOGARAH NSW 2217","No Vacancy","2217","Bayside (NSW)"
"406","Integricare Early Learning Centre Rockdale","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"407","SDN Owl’s House Kingsford @ UNSW","KINGSFORD NSW 2032","No Vacancy","2032","Randwick"
"408","Montessori By - The - Bay","MONTEREY NSW 2217","No Vacancy","2217","Bayside (NSW)"
"409","Kinda-Mindi Early Learning Centre, Alexandria","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"410","Betty Spears Child Care Centre","TEMPE NSW 2044","Vacancy","2044","Inner West"
"411","SCECS OSHC St Francis Xavier's Arncliffe","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"412","3Bridges Community Rockdale","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"413","First Class Learning Centre","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"414","Pow Place Community Child Care Centre","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"415","Story House Early Learning Alexandria","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"416","Learn & Laugh Randwick","RANDWICK NSW 2031","Vacancy","2031","Randwick"
"417","Moverly Children's Centre","SOUTH COOGEE NSW 2035","No Vacancy","2035","Randwick"
"418","Bambinos Kindergarten-Banksia","BANKSIA NSW 2216","Vacancy","2216","Bayside (NSW)"
"419","Huntley Street Early Learning","ALEXANDRIA NSW 2015","Vacancy","2015","Sydney"
"420","Macedonian Community Child Care Centre Ilinden","ARNCLIFFE NSW 2205","Vacancy","2205","Bayside (NSW)"
"421","Mary Campbell Preschool","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"422","St Peter's Community Preschool","ST PETERS NSW 2044",NA,"2044","Inner West"
"423","Banbury Cottage Child Care Centre","ROCKDALE NSW 2216","Vacancy","2216","Bayside (NSW)"
"424","Helping Hands St Peters","ST PETERS NSW 2044","Vacancy","2044","Inner West"
"425","Al Zahra Kingdom","ARNCLIFFE NSW 2205","No Vacancy","2205","Bayside (NSW)"
"426","Integricare Early Learning Centre Rockdale Plaza","ROCKDALE NSW 2216","No Vacancy","2216","Bayside (NSW)"
"427","Only About Children Alexandria","ALEXANDRIA NSW 2015","No Vacancy","2015","Sydney"
"428","SOS Preschool","RANDWICK NSW 2031",NA,"2031","Randwick"
"429","Our Lady of the Rosary School OSHC - Extend","KENSINGTON NSW 2033","No Vacancy","2033","Randwick"
"430","Camp Australia - Tempe Public School OSHC","TEMPE NSW 2044","Vacancy","2044","Inner West"
"431","TeamKids - Maroubra Bay Public School","MAROUBRA NSW 2035","No Vacancy","2035","Randwick"
"432","Tillman Park Early Learning Centre","TEMPE NSW 2044","No Vacancy","2044","Inner West"
"433","Farm yard Kids","BEGA NSW 2550","Vacancy","2550","Bega Valley"
"434","Bega Preschool","BEGA NSW 2550",NA,"2550","Bega Valley"
"435","Bega Valley Family Day Care","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"436","Bandara Childrens Services","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"437","Bub's Early Learning Centre","BEGA NSW 2550","No Vacancy","2550","Bega Valley"
"438","Tathra Preschool","TATHRA NSW 2550",NA,"2550","Bega Valley"
"439","Rocky Hall Preschool","ROCKY HALL NSW 2550",NA,"2550","Bega Valley"
"440","Merimbula Tura Kindergarten","MERIMBULA NSW 2548","No Vacancy","2548","Bega Valley"
"441","Little Nippers Early Learning and Child Care","MERIMBULA NSW 2548","No Vacancy","2548","Bega Valley"
"442","Shorebreakers Kindergarten & Early Learning Centre","PAMBULA NSW 2549","No Vacancy","2549","Bega Valley"
"443","Pambula Village Preschool","PAMBULA NSW 2549","No Vacancy","2549","Bega Valley"
"444","Pambula Preschool Kindergarten","PAMBULA NSW 2549",NA,"2549","Bega Valley"
"445","Nimmitabel Preschool","NIMMITABEL NSW 2631",NA,"2631","Snowy Monaro Regional"
"446","Cobargo Pre School Inc","COBARGO NSW 2550",NA,"2550","Bega Valley"
"447","Bombala Preschool","BOMBALA NSW 2632",NA,"2632","Snowy Monaro Regional"
"448","Wendy and Julie's Day Care","BOMBALA NSW 2632","No Vacancy","2632","Snowy Monaro Regional"
"449","Bermagui Preschool","BERMAGUI NSW 2546","No Vacancy","2546","Eurobodalla"
"450","Eden Early Learning Centre","EDEN NSW 2551","No Vacancy","2551","Bega Valley"
"451","Eden Preschool","EDEN NSW 2551","No Vacancy","2551","Bega Valley"
"452","Bermagui Little Lambs Preschool","WALLAGA LAKE NSW 2546","No Vacancy","2546","Eurobodalla"
"453","OAC Bellingen Out of School Hours Care","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"454","Bellingen Burrow Long Day Care Centre","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"455","Bellingen Preschool","BELLINGEN NSW 2454",NA,"2454","Bellingen"
"456","Dawn Song Children's Centre","BELLINGEN NSW 2454","No Vacancy","2454","Bellingen"
"457","Stepping Stones Preschool and Childcare Centre","URUNGA NSW 2455","No Vacancy","2455","Bellingen"
"458","OAC Urunga Out of School Hours Care","URUNGA NSW 2455","Vacancy","2455","Bellingen"
"459","Urunga Community Preschool Incorporated","URUNGA NSW 2455",NA,"2455","Bellingen"
"460","Open Arms Care Inc. Family Day Care","URUNGA NSW 2455","Vacancy","2455","Bellingen"
"461","Ngaarrila Preschool Thora","THORA NSW 2454",NA,"2454","Bellingen"
"462","Ngaarrila Preschool Kalang","KALANG NSW 2454",NA,"2454","Bellingen"
"463","Valla Community Preschool","VALLA BEACH NSW 2448",NA,"2448","Nambucca Valley"
"464","Little Hands Preschool Toormina","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"465","Little Hands Preschool Boambee","BOAMBEE EAST NSW 2452","No Vacancy","2452","Coffs Harbour"
"466","Mary Help of Christians Out of School Hours Care","TOORMINA NSW 2452","Vacancy","2452","Coffs Harbour"
"467","Gamumbi Early Childhood Education Centre Incorporated","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"468","Oz Education Boambee East","BOAMBEE NSW 2450","Vacancy","2450","Coffs Harbour"
"469","Lilly Pilly South Early Learning Centre","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"470","Treehouse Early Years Learning Centre","BOAMBEE NSW 2450","No Vacancy","2450","Coffs Harbour"
"471","Valley Preschool","UPPER ORARA NSW 2450",NA,"2450","Coffs Harbour"
"472","Dorrigo Preschool Incorporated","DORRIGO NSW 2453",NA,"2453","Bellingen"
"473","Toormina Community Preschool Inc","TOORMINA NSW 2452",NA,"2452","Coffs Harbour"
"474","Goodstart Early Learning Toormina","TOORMINA NSW 2452","Vacancy","2452","Coffs Harbour"
"475","Footprints Early Learning Centre","BOAMBEE NSW 2450","No Vacancy","2450","Coffs Harbour"
"476","Bowraville Community Preschool","BOWRAVILLE NSW 2449",NA,"2449","Nambucca Valley"
"477","Nambucca Valley Family Day Care","NAMBUCCA HEADS NSW 2448","No Vacancy","2448","Nambucca Valley"
"478","Community OOSH Services Fun Factory Toormina","TOORMINA NSW 2452","No Vacancy","2452","Coffs Harbour"
"479","Nambucca Valley OOSH","NAMBUCCA HEADS NSW 2448","Vacancy","2448","Nambucca Valley"
"480","Nambucca Heads Preschool Playcentre","NAMBUCCA HEADS NSW 2448",NA,"2448","Nambucca Valley"
"481","Faith Family Early Learning Coffs Harbour","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"482","Teddy Bears Kindy","NAMBUCCA HEADS NSW 2448","No Vacancy","2448","Nambucca Valley"
"483","Petit Early Learning Journey Coffs Harbour","NORTH BOAMBEE VALLEY NSW 2450","Vacancy","2450","Coffs Harbour"
"484","Giiguy Gamambi Preschool","NAMBUCCA HEADS NSW 2448",NA,"2448","Nambucca Valley"
"485","Bishop Druitt College OSHC","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"486","Milestones Early Learning North Boambee","NORTH BOAMBEE VALLEY NSW 2450","No Vacancy","2450","Coffs Harbour"
"487","Goodstart Early Learning Coffs Harbour","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"488","Cow and Koala Professional Child Care","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"489","Coffs Harbour & District Family Day Care Scheme","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"490","Hands and Hearts Early Learning Centre","COFFS HARBOUR NSW 2450","No Vacancy","2450","Coffs Harbour"
"491","St Augustine's Out of School Hours Care","COFFS HARBOUR NSW 2450","Vacancy","2450","Coffs Harbour"
"492","Brayside Community Preschool Incorporated","COFFS HARBOUR NSW 2450",NA,"2450","Coffs Harbour"
